Unique_Identifier,Flight Region,Tile,Gini Structure Area,Corrected Gini Structure Area,Sample Size Structure.x,Mean Structure Area,Range Structure Area,Std.Deviation Structure Area,Co. of Variation Structure Area,Min. Structure Area,Lower Quantile Structure Area,Median Structure Area,Upper Quantile Structure Area,Max. Structure Area,Lower Gini Structure Area,Higher Gini Structure Area,Gini Patio Group Area,Corrected Gini Patio Group Area,Sample Size Patio Group.x,Mean Patio Group Area,Range Patio Group Area,Std. Deviation Patio Group Area,Co. of Variation Patio Group Area,Min. Patio Group Area,Lower Quantile Patio Group Area,Median Patio Group Area,Upper Quantile Patio Group Area,Max Patio Group Area,Lower Gini Patio Group Area,Higher Gini Patio Group Area,Gini Patio Group Structure Area,Corrected Gini Patio Group Structure Area,Sample Size Patio Group Structure,Mean Patio Group Structure Area,Range Patio Group Structure Area,Std. Deviation Patio Group Structure Area,Co. of Variation Patio Group Structure Area,Min. Patio Group Structure Area,Lower Quantile Patio Group Structure Area,Median Patio Group Structure Area,Upper Quantile Patio Group Structure Area,Max. Patio Group Structure Area,Lower Gini Patio Group Structure Area,Higher Gini Patio Group Structure Area,Gini Structure Volume,Corrected Gini Structure Volume,Sample Size Structure.y,Mean Structure Volume,Range Structure Volume,Std. Deviation Structure Volume,Co. of Variation Structure Volume,Min. Structure Volume,Lower Quantile Structure Volume,Median Structure Volume,Upper Quantile Structure Volume,Max. Structure Volume,Lower Gini Structure Volume,Higher Gini Structure Volume,Gini Patio Group Volume,Corrected Gini Patio Group Volume,Sample Size Patio Group.y,Mean Patio Group Volume,Range Patio Group Volume,Std. Deviation Patio Group Volume,Co. of Variation Patio Group Volume,Min. Patio Group Volume,Lower Quantile Patio Group Volume,Median Patio Group Volume,Upper Quantile Patio Group Volume,Max. Patio Group Volume,Lower Gini Patio Group Volume,Higher Gini Patio Group Volume,Gini Patio Group Structure Volume,Corrected Gini Patio Group Structure Volume,Sample Size Patio Group,Mean Patio Group Structure Volume,Range Patio Group Structure Volume,Std. Deviation Patio Group Structure Volume,Co. of Variation Patio Group Structure Volume,Min. Patio Group Structure Volume,Lower Quantile Patio Group Structure Volume,Median Patio Group Structure Volume,Upper Quantile Patio Group Structure Volume,Max Patio Group Structure Volume,Lower Gini Patio Group Structure Volume,Higher Gini Patio Group Structure Volume
22431,AMIGACarb_Yuc_South_Apr2013,s431,0.251550186,0.256387689,53,124.7167485,230.0960183,56.53334566,0.453293935,31.68013729,88.82273629,121.2191785,155.3546983,261.7761556,0.216019017,0.319496365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.436397569,0.44478983,53,36.88678043,170.4574165,31.85221458,0.863513004,1.603279114,14.80832291,30.91628647,46.74973297,172.0606956,0.374504187,0.532729215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22432,AMIGACarb_Yuc_South_Apr2013,s432,0.239920395,0.24208184,112,150.0770587,238.8092744,62.87337334,0.418940602,34.79808542,97.50684507,146.7839293,196.0196029,273.6073598,0.219317504,0.269735561,0.224432545,0.249369495,10,977.5659383,1321.94379,426.6390874,0.436429985,475.7810013,717.4318013,879.4332553,1205.08717,1797.724791,0.18941747,0.335990419,0.266690429,0.296322699,10,375.3489036,580.5867722,194.4887335,0.518154527,166.8863126,226.4654354,328.3191312,464.0624067,747.4730847,0.235390369,0.367245554,0.440808928,0.44478018,112,55.1816129,259.3994064,47.42975625,0.859521021,4.005355835,20.04239655,36.96944046,78.86627769,263.4047623,0.401991687,0.493528148,0.335125501,0.372361668,10,456.3928268,997.5942612,312.9290323,0.68565721,180.4752274,231.7661095,346.221405,587.572916,1178.069489,0.267851775,0.46134069,0.402959803,0.447733115,10,158.3300163,375.1496811,127.9748763,0.80827931,44.229599,66.33863831,96.23923874,239.0492535,419.3792801,0.3832939,0.525043822
22433,AMIGACarb_Yuc_South_Apr2013,s433,0.320947809,0.323763141,115,114.8836521,245.3576949,65.46768147,0.569860727,20.64376277,61.97333972,108.3815929,155.2118161,266.0014577,0.292547895,0.369475428,0.558341759,0.595564543,16,753.0574953,2542.689798,893.6692048,1.186721081,107.9984973,173.0799908,282.1833731,935.8259725,2650.688296,0.544182287,0.655441622,0.546330575,0.582752613,16,230.4678604,851.5422425,273.7169915,1.187657972,46.2582074,63.41392914,91.0827884,285.3201647,897.8004499,0.535870375,0.640686465,0.550954354,0.555830056,114,41.6305795,295.7972717,50.51264375,1.213354327,0.921279907,9.20098114,23.18447113,51.2938652,296.7185516,0.504033848,0.620295627,0.67029893,0.714985525,16,276.0273681,1382.618134,425.2095967,1.540461729,12.9451828,23.58557701,60.35610962,285.3576221,1395.563316,0.606842692,0.806818621,0.700875306,0.747600327,16,91.28084233,434.1797714,147.8669923,1.619912662,4.643501282,8.340652466,14.69828415,116.0008031,438.8232727,0.638280101,0.818544199
22434,AMIGACarb_Yuc_South_Apr2013,s434,0.295987166,0.298147656,138,96.7212609,248.4824183,52.78297937,0.545722614,24.884164,57.24999781,86.96953439,119.1184406,273.3665823,0.271269644,0.332063851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.524393585,0.52830697,135,28.08582724,197.1276245,32.75563012,1.166269017,1.759231567,8.418563843,16.97803497,31.14527512,198.8868561,0.481025969,0.585858172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22435,AMIGACarb_Yuc_South_Apr2013,s435,0.333252938,0.335535493,147,81.66619458,241.4357715,53.13983575,0.650695628,20.48451907,44.30521925,63.62708583,95.50197067,261.9202906,0.307707457,0.369345135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.514972814,0.518500025,147,22.1241794,161.8966064,25.67141866,1.160333145,1.372322083,6.781158447,13.34367371,27.81337738,163.2689285,0.475308887,0.581196453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22436,AMIGACarb_Yuc_South_Apr2013,s436,0.283189955,0.285455475,126,92.08918444,242.4870484,48.44521101,0.526068412,27.4997535,57.32518572,78.60197829,118.7507478,269.9868019,0.258739293,0.318261214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.448993388,0.452585335,126,29.40392049,137.09729,26.58089011,0.903991361,1.083694458,10.6488533,21.86380005,38.65029335,138.1809845,0.411875506,0.501631552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22437,AMIGACarb_Yuc_South_Apr2013,s437,0.310023703,0.311655407,191,72.67015767,207.9207172,43.723212,0.601666673,21.19326124,42.99625918,58.90139264,84.98388614,229.1139784,0.285921684,0.338973411,0.330816558,0.354446313,15,661.9479787,1610.417348,451.6027222,0.68223295,279.3490092,364.4695023,472.7750485,856.3940903,1889.766357,0.278232038,0.433102299,0.318236487,0.340967664,15,177.3559867,514.0922759,127.3734185,0.718179413,59.04264969,117.9461695,147.5390965,189.1755728,573.1349256,0.208161223,0.465612611,0.528759195,0.531542139,191,33.38742752,211.7212143,39.17178809,1.173249663,1.738861084,9.526195526,18.38246918,44.18881989,213.4600754,0.489635948,0.574260076,0.528101735,0.565823287,15,402.5647832,1435.998169,448.9901712,1.115324017,32.84997559,146.2192802,204.7124481,513.3040581,1468.848145,0.477117513,0.685855263,0.519125591,0.556205991,15,81.82962678,360.8838396,101.9102428,1.245395425,17.27632141,26.247612,45.36550903,81.55752182,378.160161,0.439461912,0.674600236
22438,AMIGACarb_Yuc_South_Apr2013,s438,0.304524076,0.307126846,118,68.46239103,220.8296407,41.6334132,0.608120934,20.51169004,40.928517,61.09122457,80.54416072,241.3413307,0.267772114,0.352945541,0.396060147,0.432065615,12,768.4914157,2044.33403,618.8579676,0.805289369,246.4342227,288.3772988,629.2963454,998.6254077,2290.768253,0.333505789,0.530993982,0.40797454,0.445063135,12,234.3569412,814.5088795,230.5854396,0.98390702,92.42113843,105.0380612,152.3907242,252.9841096,906.9300179,0.271384266,0.54534836,0.529211532,0.533734707,118,29.58919273,275.2739639,38.06208652,1.286350962,1.130149841,8.712688446,17.93070221,37.41446304,276.4041138,0.463807685,0.605687806,0.59553778,0.649677578,12,541.7416445,2398.872696,710.3275763,1.311192491,20.9644165,97.5956974,258.0804405,687.3421116,2419.837112,0.529299614,0.806531524,0.526181657,0.574016353,12,107.6476308,503.0124969,136.240009,1.265610845,7.558639526,29.50181389,68.74484634,110.3077529,510.5711365,0.401365554,0.750270885
22439,AMIGACarb_Yuc_South_Apr2013,s439,0.310839889,0.313474126,119,56.3067691,191.4600914,35.6861005,0.633779936,20.47738497,32.60142294,43.76517754,66.02441256,211.9374764,0.281931704,0.364268754,0.410960153,0.438357497,16,822.5817753,2056.140687,691.886209,0.841115412,245.8102059,322.2458737,531.6138041,897.9927366,2301.950893,0.364255847,0.512430363,0.401509659,0.42827697,16,230.9409549,689.7049062,192.4889156,0.833498397,60.27263185,112.9989468,150.4896818,249.9615167,749.977538,0.346192237,0.525666868,0.565744062,0.570538503,119,15.91525102,182.2655258,24.56032102,1.543194071,0.27256012,4.446372986,9.049514771,14.05934143,182.5380859,0.498944228,0.648874595,0.653964248,0.697561865,16,283.1467924,1567.195038,447.8804441,1.581795931,15.22451782,47.07931137,91.78607178,271.2122612,1582.419556,0.624731478,0.800280785,0.608978933,0.649577529,16,83.12478007,547.6463318,138.1303153,1.661722476,10.10151672,23.51965924,40.84814646,62.26747711,557.7478485,0.480388032,0.751893253
22454,AMIGACarb_Yuc_South_Apr2013,s454,0.309122494,0.311615418,125,95.13493077,233.5059394,53.80674965,0.565583527,23.68927311,50.76146823,81.78349185,125.2137775,257.1952125,0.286497002,0.3476029,0.337580199,0.360085546,16,775.6680273,1737.195256,526.3658811,0.678596851,265.090665,424.3204357,498.4566038,1109.789738,2002.285921,0.308609895,0.442904344,0.391070781,0.417142166,16,309.2741936,711.795654,248.6442569,0.80396057,91.9361417,130.3923773,220.5314723,346.0286513,803.7317957,0.373913999,0.484452435,0.504613422,0.508682885,125,38.4947561,245.1276855,42.36376682,1.100507474,2.753417969,11.51153564,22.38546753,48.81071472,247.8811035,0.46154988,0.563957419,0.381557758,0.406994942,16,290.20191,724.2242737,214.373578,0.738704918,68.68299866,148.1710892,213.9075241,418.7793159,792.9072723,0.33294143,0.508753599,0.496437263,0.52953308,16,146.3609231,525.7134399,151.2890665,1.033671169,21.58943176,44.78245544,83.9757567,166.053493,547.3028717,0.454671564,0.63837074
22455,AMIGACarb_Yuc_South_Apr2013,s455,0.344560559,0.346904509,148,102.6295581,252.3327052,63.91875547,0.622810394,20.19370333,51.58882447,87.62844541,135.6776208,272.5264085,0.319345193,0.378086437,0.35504722,0.373733916,20,1057.909794,2923.648389,774.6940978,0.732287481,237.5661957,644.6838672,833.7768977,1146.8941,3161.214585,0.278028117,0.475147603,0.333322676,0.350865974,20,346.4178559,995.2306959,237.4632026,0.685481994,85.63960195,186.8063958,283.5751845,366.4828902,1080.870298,0.269925843,0.468363828,0.531146921,0.534760165,148,45.88404722,271.1113281,49.7774017,1.084852028,1.545608521,11.93533325,26.37545013,63.68130875,272.6569366,0.495142305,0.581059582,0.447070654,0.470600688,20,523.5736855,1833.259155,484.1259674,0.924656798,71.54177856,213.1049538,402.7289658,624.3145142,1904.800934,0.3781567,0.606126738,0.43839754,0.461471094,20,184.5995064,635.6286621,160.9211888,0.871731414,22.88388062,73.91854095,140.6168692,232.9878426,658.5125427,0.371288687,0.603389603
22456,AMIGACarb_Yuc_South_Apr2013,s456,0.28468611,0.287161641,116,130.6198639,251.019391,65.67744027,0.502813571,20.20256021,76.73163539,124.5265417,168.0185858,271.2219512,0.259024642,0.321865997,0.277088572,0.302278442,12,1430.674682,2003.215756,750.9799562,0.524913152,537.8056049,876.8983349,1200.361522,2272.200992,2541.021361,0.250844168,0.376144646,0.237886731,0.259512798,12,509.5195937,754.2299073,225.6300585,0.442829012,194.7541186,365.843443,451.4984537,634.1300176,948.9840258,0.19808768,0.354325801,0.485271919,0.489491675,116,63.08388546,365.2576752,64.86106915,1.028171754,2.900161743,22.2360611,42.56723022,72.44039536,368.1578369,0.444858393,0.555833272,0.344745042,0.3760855,12,797.0476189,1467.372787,513.852712,0.644695122,106.5361023,400.0551987,677.7219543,1265.094402,1573.90889,0.306615454,0.574039538,0.352206068,0.384224801,12,275.5110041,623.1462708,193.1436747,0.701037969,44.66700745,163.0172348,244.7422638,312.8324356,667.8132782,0.278219541,0.539983151
22457,AMIGACarb_Yuc_South_Apr2013,s457,0.370193615,0.372227646,183,99.96580953,254.5770759,67.13546246,0.671584242,20.13543031,41.64289793,80.4469572,143.2233048,274.7125063,0.343594283,0.399727504,0.440371251,0.484408376,11,967.4670641,2912.548807,893.2931055,0.9233318,247.7667817,374.1000769,584.074027,1232.443485,3160.315588,0.389554492,0.584058537,0.459528588,0.505481447,11,256.7093005,806.4384006,244.2957448,0.95164353,40.9803565,87.84133639,117.9686481,399.674504,847.4187571,0.39596825,0.634307542,0.57903594,0.582217456,183,42.99715061,398.9196777,57.29423938,1.33251247,1.292724609,8.909393311,20.75126648,54.37138367,400.2124023,0.535492829,0.633560549,0.478494148,0.526343563,11,743.6488009,2025.810257,716.3045004,0.963229551,47.07302856,277.848465,496.410553,909.0068512,2072.883286,0.429233967,0.661636932,0.62116528,0.683281809,11,172.7514052,785.2215271,238.1588637,1.378621861,5.492202759,27.57899475,35.17901611,268.7816544,790.7137299,0.564062616,0.838655737
22458,AMIGACarb_Yuc_South_Apr2013,s458,0.347802081,0.350136323,150,102.8636422,253.7126116,64.41466576,0.626214126,20.19799802,50.05255436,80.73092972,152.7162702,273.9106096,0.325693554,0.380127486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.555729708,0.559459437,150,36.83550781,227.3951416,42.97464044,1.166663445,1.632461548,7.972789764,20.93877411,47.58400726,229.0276031,0.521432914,0.60480817,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22459,AMIGACarb_Yuc_South_Apr2013,s459,0.351764899,0.353977256,160,79.20938355,237.2702204,54.56838302,0.688913113,20.19069056,41.40922762,63.13441211,94.38955461,257.460911,0.321421996,0.386684687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.583856133,0.587528184,160,33.41110024,369.7065887,49.45707975,1.480258938,1.024215698,7.561378479,17.13613892,43.80793762,370.7308044,0.541680102,0.659064671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22460,AMIGACarb_Yuc_South_Apr2013,s460,0.324662833,0.32797572,99,95.81423614,235.5858967,57.67726659,0.601969696,26.12850048,52.22122539,75.90238497,129.6292548,261.7143972,0.300878576,0.359901721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.523034979,0.528372071,99,38.50328711,189.8282013,41.45621441,1.076692862,0.517700195,10.42570496,21.42088318,52.34794617,190.3459015,0.48240028,0.575380866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22461,AMIGACarb_Yuc_South_Apr2013,s461,0.300859604,0.303671376,108,118.0693076,245.2887443,63.42886141,0.537217188,27.37328593,69.61486306,106.0005945,158.1932789,272.6620302,0.273816232,0.33250155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.501921983,0.506612842,108,41.91318851,224.5515823,42.81799166,1.021587552,1.912605286,12.55688667,26.45006561,61.72751045,226.4641876,0.460363846,0.557956425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22462,AMIGACarb_Yuc_South_Apr2013,s462,0.379329062,0.381628026,166,67.91904734,254.235844,54.32658469,0.799872596,20.55334898,33.04108361,47.27210099,79.71182245,274.789193,0.349107371,0.425014504,0.351138643,0.380400196,13,1473.184257,2534.946034,944.157255,0.640895564,194.9359199,615.7649755,1421.649663,2292.924042,2729.881954,0.266802172,0.52805306,0.457948317,0.496110676,13,407.6462993,1091.445057,350.9555738,0.860931583,18.08149692,109.2007323,281.7309889,667.3610584,1109.526554,0.380737202,0.65850442,0.638731599,0.6426027,166,24.52701261,233.7111969,40.28999769,1.642678558,0.976806641,5.281099319,9.009422302,21.26745224,234.6880035,0.601002964,0.687763395,0.428249037,0.463936457,13,820.6975239,2461.54335,685.0836084,0.834757738,45.68380737,426.9977341,704.9522781,1026.828712,2507.227158,0.316762671,0.673339808,0.565593292,0.612726066,13,250.704726,873.1677551,288.6063127,1.151180184,3.96169281,20.50009155,183.0601196,368.6285324,877.1294479,0.460927001,0.79224498
22463,AMIGACarb_Yuc_South_Apr2013,s463,0.388985814,0.392174223,123,63.21014063,251.1527467,52.10220224,0.824269678,20.11233359,30.43304969,40.40761011,73.56420185,271.2650803,0.357256094,0.436125651,0.328145579,0.348654678,17,717.354763,2315.827061,521.3859223,0.726817398,124.6658366,441.1195783,613.3784529,792.34802,2440.492898,0.243100322,0.510800523,0.460081412,0.4888365,17,173.1631866,799.2692083,189.9485293,1.096933667,30.47750134,74.50048604,114.3347604,206.569161,829.7467096,0.334768492,0.631072211,0.669459188,0.674946559,123,22.5807537,369.5555878,46.59116367,2.063313045,1.343566895,3.838573456,7.535186768,17.72387314,370.8991547,0.603450203,0.756856452,0.546381228,0.580530055,17,366.0944918,1379.398529,413.4069862,1.129235745,11.71019745,73.34461212,205.255867,407.0605927,1391.108727,0.504077307,0.711797962,0.673957054,0.71607937,17,77.222527,511.5623627,132.9195378,1.721253409,1.70110321,12.66915131,27.22888184,52.94332886,513.2634659,0.624402761,0.837915116
22464,AMIGACarb_Yuc_South_Apr2013,s464,0.388879345,0.39060005,227,58.61606253,220.5278932,47.54736005,0.811166052,20.19728581,28.4034167,38.74097721,71.66488482,240.725179,0.360340401,0.419452297,0.440017476,0.45190984,38,538.2664818,2397.752722,539.873878,1.002986246,56.75182179,233.3808127,382.7073113,518.8739587,2454.504544,0.367137029,0.545117047,0.516783669,0.530750795,38,140.258738,1005.642371,197.821499,1.4104041,12.91415924,49.11863807,88.07648351,126.441796,1018.55653,0.378521487,0.644298525,0.61376916,0.616484952,227,20.91858845,291.5717392,33.5148777,1.602157707,1.072418213,4.616207123,8.479362488,23.18719101,292.6441574,0.579328489,0.678147813,0.648130739,0.665647786,38,217.7051697,2434.289742,412.3385158,1.89402262,2.62335968,46.46724701,78.56316376,221.8497257,2436.913101,0.545409816,0.791470636,0.718667682,0.738091133,38,48.41992212,459.5788345,106.3805306,2.197040513,0.902381897,7.499895096,15.30639267,28.64395332,460.4812164,0.638580474,0.808913479
22465,AMIGACarb_Yuc_South_Apr2013,s465,0.358451889,0.362265207,95,85.63918541,246.6474236,60.04874578,0.701183056,28.17649001,42.24386413,65.56281535,107.7786854,274.8239136,0.329327251,0.399308899,0.356312988,0.375066303,20,1015.117531,2154.214669,671.5417322,0.661540868,173.9386656,498.3049473,840.4738531,1393.550895,2328.153334,0.303705102,0.485194544,0.454147228,0.478049714,20,359.6195433,1159.04447,319.8527464,0.889419812,28.13254036,126.7292326,239.3271031,501.4068395,1187.17701,0.40426305,0.588188412,0.541723332,0.547486346,95,35.93459256,182.0739517,39.78623274,1.107184746,1.471351624,9.08429718,19.24571991,45.20425034,183.5453033,0.510522839,0.592873998,0.526257937,0.553955724,20,558.1162312,2114.471191,582.6893464,1.04402867,33.96563721,141.8778286,247.7838097,940.8924465,2148.436829,0.476308175,0.669170899,0.593645054,0.624889531,20,239.1970027,1315.365641,315.6461473,1.319607452,3.899009705,35.99222374,141.0333742,293.7045578,1319.264651,0.511197934,0.75180236
22466,AMIGACarb_Yuc_South_Apr2013,s466,0.335377431,0.336829282,232,63.20210721,221.3469915,43.43443889,0.687230866,20.53041107,34.02103859,49.49571109,75.22265038,241.8774025,0.305908807,0.368803118,0.435063793,0.450065993,30,919.4151984,3274.306112,818.0481122,0.889748303,185.2847176,358.017658,553.9271567,1293.520832,3459.590829,0.388584008,0.536061037,0.342004978,0.354219441,29,121.109219,291.3751009,78.67188649,0.649594533,31.40988341,63.15416125,94.39582795,154.4590001,322.7849844,0.29232812,0.433068469,0.544170215,0.546525931,232,18.46256062,134.8751221,24.64266125,1.334736918,1.022491455,5.462406158,10.19391632,19.66294479,135.8976135,0.504423833,0.590402584,0.577047405,0.596945592,30,400.5420118,2391.071411,531.9829863,1.328157773,30.00942993,90.19197464,181.1926727,455.6555634,2421.080841,0.518476393,0.691533811,0.539408138,0.558672714,29,36.43878753,182.3777161,44.07512531,1.209566188,2.580093384,9.094802856,20.32931519,51.19981384,184.9578094,0.461975641,0.665982004
22467,AMIGACarb_Yuc_South_Apr2013,s467,0.308367427,0.311832229,90,66.33837034,200.1000239,41.53229894,0.626067519,21.09758001,39.04431263,56.99846595,78.67783979,221.1976039,0.270021642,0.367266241,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.470819065,0.476109167,90,19.23136402,115.6715775,19.70117769,1.024429556,0.047187805,7.118028641,13.03427887,24.22499847,115.7187653,0.41545005,0.547504497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22468,AMIGACarb_Yuc_South_Apr2013,s468,0.319631165,0.324548567,66,70.45116364,198.3600399,43.73105237,0.620728603,22.80384374,40.11657703,57.24960863,85.21431697,221.1638837,0.285012394,0.378692101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.520569268,0.528578026,66,26.44579754,223.87677,35.88950425,1.357096688,1.469100952,8.803325653,16.2872467,28.59022522,225.345871,0.432543372,0.638827885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22469,AMIGACarb_Yuc_South_Apr2013,s469,0.211104971,0.226183898,15,56.45121365,74.76268704,22.37460415,0.396352934,27.9294545,36.77680281,58.0933501,64.57215861,102.6921415,0.171940176,0.293364181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495515843,0.530909832,15,22.95694987,77.32551575,24.69903212,1.075884744,3.387985229,7.158798218,13.77275085,26.52479553,80.71350098,0.439161798,0.636006994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22470,AMIGACarb_Yuc_South_Apr2013,s470,0.367944502,0.370244155,161,91.40050705,252.9466589,63.38715428,0.693509876,21.2295606,40.90242659,73.93771159,120.2820442,274.1762195,0.343425386,0.401474319,0.278170046,0.28847264,28,1015.251066,2062.778104,518.252934,0.510467757,148.183223,716.5965495,865.1544752,1274.157371,2210.961327,0.239980833,0.378287464,0.401665593,0.416542096,28,234.516899,737.5086486,182.463717,0.778040805,17.82466063,115.141559,205.3500602,319.4016052,755.3333092,0.338608698,0.522198459,0.610731821,0.614572902,160,44.07273855,399.2594299,64.47407779,1.462901556,0.991035461,8.014982224,20.55914307,54.26654053,400.2504654,0.567993118,0.662889458,0.50422139,0.522896257,28,430.4729271,1609.585411,422.4829074,0.981438973,14.70148468,155.3622246,225.965065,687.2572117,1624.286896,0.448067537,0.633928587,0.59216912,0.61410131,28,119.2208008,674.2542801,155.6993094,1.305974363,2.766708374,27.69808006,57.12669373,130.3780117,677.0209885,0.539334194,0.723279284
22471,AMIGACarb_Yuc_South_Apr2013,s471,0.296080352,0.302965942,44,77.21981753,219.6083284,44.53736259,0.576760785,23.7601383,45.91949634,71.412501,94.98116146,243.3684667,0.249630666,0.384459586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.54964013,0.562422459,44,26.47504911,184.8706589,32.91244182,1.243149415,0.973464966,5.333572388,18.04217911,31.7675209,185.8441238,0.47389926,0.663893087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22478,AMIGACarb_Yuc_South_Apr2013,s478,0.347750715,0.351614611,91,71.12019964,234.3227835,49.38528431,0.694391812,23.12408793,37.03881758,53.15876709,87.04222952,257.4468714,0.311396936,0.392007039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.595709929,0.602328928,91,24.46497773,234.1987457,36.32925559,1.484949465,1.566162109,5.746376038,10.20515442,28.1736908,235.7649078,0.534609389,0.67621852,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
22479,AMIGACarb_Yuc_South_Apr2013,s479,0.273010692,0.279835959,41,96.94083769,214.6542758,48.98379773,0.505295796,33.20235891,61.86671022,92.60639974,119.3236288,247.8566347,0.234582147,0.350222002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471552959,0.483341783,41,42.57425894,229.805954,45.26299536,1.063154039,5.521682739,13.77493286,27.51651001,48.50379944,235.3276367,0.396843577,0.587881992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
